Vessel Name,Port call Type,Port Type,Port At call,ATA/ATD,Origin Port Name,Leg Start Port,Intransit,MMSI,IMO
POWELL RIVER QUEEN,DEPARTURE,Marina,QUATHIASKI COVE PUBL,2022-09-19 18:11 UTC,-,-,Not in Transit,316001243,6515796
EL LIBERTADOR,DEPARTURE,Port,VILLA CONSTITUTION,2022-09-19 18:11 UTC,-,-,Not in Transit,701006915,0
LA LANCHITA,DEPARTURE,Port,MONTEVERDE,2022-09-19 18:11 UTC,-,-,In Transit,735060145,0
VERONIA,ARRIVAL,Port,NIJMEGEN,2022-09-19 18:11 UTC,BELFELD,BELFELD,Not in Transit,244128562,0
PILOT BOAT P06,DEPARTURE,Port,VILA DO CONDE,2022-09-19 18:11 UTC,-,-,Not in Transit,710001714,0
ISLAND EXPLORER 5,DEPARTURE,Port,ANACORTES,2022-09-19 18:11 UTC,-,-,Not in Transit,369264000,0
IYANOUGH,DEPARTURE,Port,HYANNIS,2022-09-19 18:11 UTC,-,-,Not in Transit,367145870,9375719
TEQUILA,ARRIVAL,Port,GIBRALTAR,2022-09-19 18:11 UTC,ALCAIDESA,GIBRALTAR WEST ANCH,Not in Transit,236112213,0
GLORIA A,ARRIVAL,Port,GALVESTON,2022-09-19 18:11 UTC,HOUSTON ANCH,HOUSTON ANCH,Not in Transit,367186630,0
STANGVIKFJORD,ARRIVAL,Port,RYKKJEM,2022-09-19 18:11 UTC,RYKKJEM,RYKKJEM,Not in Transit,257088710,9855173
CIUDAD DE CEUTA,ARRIVAL,Port,ALGECIRAS,2022-09-19 18:11 UTC,CEUTA,CEUTA,Not in Transit,224239000,9237644
SCHIE,ARRIVAL,Port,HENDRIK IDO AMBACHT,2022-09-19 18:11 UTC,PAPENDRECHT,PAPENDRECHT,Not in Transit,244070620,0
MILANO,ARRIVAL,Port,ROTTERDAM BOTLEK,2022-09-19 18:11 UTC,NIEUWEGEIN,NIEUWEGEIN,Not in Transit,205553390,0
CHARLY EXPRESS,ARRIVAL,Port,CARTAGENA,2022-09-19 18:11 UTC,CARTAGENA,CARTAGENA,Not in Transit,730151132,0
CORSARIO II,ARRIVAL,Port,LA LIBERTAD,2022-09-19 18:11 UTC,LA LIBERTAD ANCH,LA LIBERTAD ANCH,Not in Transit,735058322,0
G TIE 106,DEPARTURE,Port,TAICHUNG,2022-09-19 18:11 UTC,-,-,Not in Transit,416002923,0
COMPLETER,ARRIVAL,Port,LA TURBALLE,2022-09-19 18:11 UTC,ST NAZAIRE,ST NAZAIRE,Not in Transit,219030274,9813553
KITTY KAT,ARRIVAL,Port,LAMB,2022-09-19 18:11 UTC,REDLAND BAY,REDLAND BAY,Not in Transit,503701200,0
KLADI,ARRIVAL,Port,ROTTERDAM VONDELING,2022-09-19 18:11 UTC,ROTTERDAM CENTRUM,ROTTERDAM CENTRUM,Not in Transit,244660631,0
MIN QUAN YU 01679,ARRIVAL,Port,QUANZHOU,2022-09-19 18:11 UTC,-,-,Not in Transit,412450639,0
EMMA M,DEPARTURE,Port,SALINA,2022-09-19 18:11 UTC,-,-,Not in Transit,247350300,9750775
TZOUMAZ,DEPARTURE,Anchorage,ROTTERDAM ANCH,2022-09-19 18:11 UTC,-,-,Not in Transit,269308000,9694921
SOMNIUM VIDERE,DEPARTURE,Port,MAARSSEN,2022-09-19 18:11 UTC,-,-,In Transit,211808190,0
HAINIU25,DEPARTURE,Port,YIZHENG,2022-09-19 18:11 UTC,-,-,Not in Transit,413817438,0
ATLANTIC GREEN,DEPARTURE,Port,NEMRUT,2022-09-19 18:11 UTC,-,-,Not in Transit,249037000,9354404
LANCHA MANTA,ARRIVAL,Canal,PANAMA CANAL,2022-09-19 18:11 UTC,CRISTOBAL,CRISTOBAL,Not in Transit,356321000,0
BELLVISTA,DEPARTURE,Port,PUERTO ANFI,2022-09-19 18:11 UTC,-,-,Not in Transit,230167760,0
ARIS IV,ARRIVAL,Port,PALOUKIA,2022-09-19 18:11 UTC,PERAMA,PERAMA,Not in Transit,240243800,9904431
WATERMAN,ARRIVAL,Port,BREMERTON,2022-09-19 18:11 UTC,BREMERTON,BREMERTON,Not in Transit,368072240,0
PERULPA,DEPARTURE,Port,RUSSEL ISLAND,2022-09-19 18:11 UTC,-,-,In Transit,503701100,0
CRUZ DEL SUR III,ARRIVAL,Port,PARGUA,2022-09-19 18:11 UTC,CHACAO,CHACAO,Not in Transit,725002945,9852042
MONT BLANC HAWK,DEPARTURE,Port,RIO CULLEN,2022-09-19 18:11 UTC,-,-,In Transit,374018000,9790816
VENEZUELA,DEPARTURE,Port,SERAING,2022-09-19 18:11 UTC,-,-,In Transit,205407790,0
YUEANSHUN626,DEPARTURE,Anchorage,ZHUJIAN KOU ANCH,2022-09-19 18:11 UTC,-,-,Not in Transit,413848449,0
KENDHAGA NUSANTARA 7,DEPARTURE,Port,LARANTUKA,2022-09-19 18:11 UTC,-,-,Not in Transit,525101067,9828273
SOFIA M,DEPARTURE,Port,FAVIGNANA,2022-09-19 18:11 UTC,-,-,Not in Transit,247294200,9593634
PEREGRINE,ARRIVAL,Port,ZEEBRUGGE,2022-09-19 18:11 UTC,RINGASKIDDY,ANTWERP ANCH,Not in Transit,215740000,9376725
GEORGIOS K,DEPARTURE,Port,CHIOS,2022-09-19 18:11 UTC,-,-,Not in Transit,241666000,8789470
SCORPIO,ARRIVAL,Port,DEVENTER,2022-09-19 18:11 UTC,URK,URK,Not in Transit,244700425,0
RWS44,DEPARTURE,Port,LOBITH,2022-09-19 18:11 UTC,-,-,Not in Transit,244050878,0
STELLA,DEPARTURE,Marina,GALTBY FISHING,2022-09-19 18:11 UTC,-,-,Not in Transit,230634000,9624691
GAN JI AN HUO3189,ARRIVAL,Port,NANJING,2022-09-19 18:11 UTC,NANTONG,NANTONG ANCH,Not in Transit,413814742,0
KARL WEISENBURGER,DEPARTURE,Port,MANNHEIM,2022-09-19 18:11 UTC,-,-,In Transit,211519820,0
MISS MONIE,ARRIVAL,Port,HOUSTON,2022-09-19 18:11 UTC,HOUSTON,HOUSTON,Not in Transit,366962010,0
JINGSHAJI6218,DEPARTURE,Port,NANTONG,2022-09-19 18:11 UTC,-,-,Not in Transit,413974109,0
TOKI,DEPARTURE,Anchorage,VANINO ANCH,2022-09-19 18:11 UTC,-,-,Not in Transit,273215320,9848651
ST THOMAS PILOT BOAT,ARRIVAL,Port,ST THOMAS,2022-09-19 18:11 UTC,ST THOMAS,ST THOMAS,Not in Transit,338374192,0
LA FURKA,DEPARTURE,Port,SPEYER,2022-09-19 18:11 UTC,-,-,In Transit,226014520,0
HAV NORDIC,ARRIVAL,Port,FUGLAFJORDUR,2022-09-19 18:11 UTC,SOLDARFJORDUR,RUNAVIK ANCH,Not in Transit,231812000,8719085
FESTOS PALACE,DEPARTURE,Port,PIRAEUS,2022-09-19 18:11 UTC,-,-,Not in Transit,241617000,9220342
CLIFFORD H GALLEY,ARRIVAL,Marina,LAWRENCE LAKE,2022-09-19 18:11 UTC,DUBUQUE,DUBUQUE,Not in Transit,368020390,0
CULLEN PASENTINE,ARRIVAL,Port,BOLIVAR,2022-09-19 18:11 UTC,MATAGORDA,MATAGORDA,Not in Transit,367765140,0
FD ATHINA,ARRIVAL,Port,AGISTRI,2022-09-19 18:11 UTC,AEGINA,AEGINA,Not in Transit,237247600,8859184
GEORGES NAHOUDA,ARRIVAL,Port,MAMOUDZOU,2022-09-19 18:11 UTC,DZAOUDZI,DZAOUDZI,Not in Transit,660005240,9725342
GIUSEPPE FRANZA,DEPARTURE,Port,MESSINA,2022-09-19 18:11 UTC,-,-,Not in Transit,247054900,9048483
AHMET HULUSI YILDIRIM,ARRIVAL,Canal,ISTANBUL,2022-09-19 18:11 UTC,HAYDARPASA,HAYDARPASA,Not in Transit,271002505,7230381
NEIL N. DIEHL,DEPARTURE,Marina,RED WING,2022-09-19 18:11 UTC,-,-,In Transit,366963030,0
HUANGHUAYIN1,DEPARTURE,Port,HUANGHUA,2022-09-19 18:11 UTC,-,-,Not in Transit,413224740,0
BRAHEBORG,ARRIVAL,Marina,GRAENNA,2022-09-19 18:11 UTC,VISINGSOE FAERJEHAMN,VISINGSOE FAERJEHAMN,Not in Transit,265706360,0
HERA II,DEPARTURE,Port,VALLETTA,2022-09-19 18:11 UTC,-,-,Not in Transit,215568000,0
GILDENBURG,ARRIVAL,Port,SCHOKKERHAVEN,2022-09-19 18:11 UTC,LELYSTAD,LELYSTAD,Not in Transit,244690053,0
DAVID,ARRIVAL,Port,OUISTREHAM,2022-09-19 18:11 UTC,OUISTREHAM,OUISTREHAM,Not in Transit,227626730,0
MARIA DOLORES,DEPARTURE,Port,TARIFA,2022-09-19 18:11 UTC,-,-,Not in Transit,215883000,9333448
RIVER SHINER,ARRIVAL,Marina,PRINCES BAY,2022-09-19 18:11 UTC,NEW YORK,NEW YORK,Not in Transit,538005422,9289752
AMANDINE,DEPARTURE,Port,ROZENBURG,2022-09-19 18:11 UTC,-,-,Not in Transit,249679000,9424871
LOCHINVAR,ARRIVAL,Port,LOCHALINE,2022-09-19 18:11 UTC,FISHNISH,FISHNISH,Not in Transit,235099237,9652844
TB PBM 989 2019,DEPARTURE,Port,BANJARMASIN,2022-09-19 18:11 UTC,-,-,Not in Transit,525500524,0
XCARET,DEPARTURE,Port,ISLA MUJERES,2022-09-19 18:11 UTC,-,-,Not in Transit,345090028,9890068
PILBARA APOLLO,ARRIVAL,Port,PORT WALCOTT,2022-09-19 18:11 UTC,PORT WALCOTT ANCH,PORT WALCOTT ANCH,Not in Transit,503725000,9635884
HERCULES 1,DEPARTURE,Anchorage,CHIMBOTE ANCH,2022-09-19 18:11 UTC,-,-,Not in Transit,760010001,0
SARTIKA BARUNA,ARRIVAL,Port,TARAHAN,2022-09-19 18:11 UTC,SURALAYA,SURALAYA,Not in Transit,525012201,9219898
LIGHT HAWK,ARRIVAL,Marina,FOURTH STREET PUBLIC,2022-09-19 18:11 UTC,FOURTH STREET PUBLIC,FOURTH STREET PUBLIC,Not in Transit,316003641,0
PATAGON V,DEPARTURE,Port,PUNTA ARENAS,2022-09-19 18:11 UTC,-,-,Not in Transit,725002730,9300001
SANDY B,ARRIVAL,Port,DARROW,2022-09-19 18:11 UTC,DARROW,DARROW,Not in Transit,367743760,0
ADDIS,DEPARTURE,Port,RESERVE,2022-09-19 18:11 UTC,-,-,Not in Transit,366991860,0
WINNING DRIVE,ARRIVAL,Marina,ANNAPOLIS,2022-09-19 18:10 UTC,BALTIMORE,BALTIMORE,Not in Transit,367541760,9620188
